	Unnamed: 0	id	like_ratio	dislike_ratio	views_to_days	duration	comment_count	peaks_count	heightxwid	label	comments_sim_score
3781	3781	sS1yg5voeiA	0.04488778054862843	0.14285714285714285	1.5247148288973384	369.0	18	1.0	0.03446900761557085	1.0	0.65900207
3784	3784	5duz1j8y53E	0.06753246753246753	0.037037037037037035	2.2781065088757395	312.0	107	3.0	0.0026011198342282193	1.0	0.6837969
3787	3787	WDGRaBjYiM4	0.05480378890392422	0.012195121951219513	4.752411575562701	296.0	34	1.0	0.07752818668025586	1.0	0.8691857
3788	3788	Mi1bnfkcr_I	0.09090909090909093	0.28846153846153844	1.4535714285714283	747.0	229	1.0	0.02121167564354776	1.0	0.68538177
3789	3789	oir_vx8upbs	0.060374149659863936	0.1744186046511628	5.068965517241379	160.0	103	1.0	0.03906556125887885	1.0	0.74974006
3807	3807	zU6rlUgUgSY	0.029292557111274868	0.08620689655172414	14.871232876712327	1483.0	76	2.0	0.0033076481857809053	1.0	0.82697296
3811	3811	01M48lOivrE	0.019424460431654675	0.01818181818181818	6.525821596244131	1999.0	21	1.0	0.11594584769985328	1.0	0.8416259
3905	3905	rJvg5h2j3Os	0.08100558659217877	0.02247191011235955	3.1681415929203536	349.0	75	1.0	0.050321481303607314	1.0	0.88602686
3914	3914	qQ7qs-gbulQ	0.01732435033686237	0.05263157894736842	7.901140684410646	286.0	43	1.0	0.01617956357334508	1.0	0.68930703
3949	3949	MkKewB0KA7g	0.1889387436597737	0.0315	26.28717948717949	706.0	465	3.0	0.0015963525146889105	1.0	0.7808427
3950	3950	3-k1cUy2vUw	0.03579335793357934	0.04901960784313725	8.770226537216827	188.0	72	1.0	0.04124535821401341	1.0	0.6750729
3976	3976	zlp-4hSBgXM	0.022560796952827426	0.01282051282051282	24.320665083135392	323.0	108	1.0	0.0006733208859163082	1.0	0.87387705
4002	4002	ujvJgnWYqyo	0.017622833061967245	0.14418604651162792	24.625	130.0	70	1.0	0.003376580519854786	1.0	0.87258995
4008	4008	tKjTTAj9qYE	0.02362144040692073	0.07611152976639035	221.80341880341882	644.0	64	1.0	0.013199000764323787	1.0	0.4819071
4009	4009	yCw_zZBFQdc	0.035441994642489184	0.033707865168539325	12.193467336683414	168.0	19	3.0	0.038666017409380485	1.0	0.718542
4019	4019	QyRdoFExwhs	0.02608449106889708	0.0891089108910891	8.951776649746193	126.0	34	1.0	0.007996397622580816	1.0	0.93142056
4032	4032	PHwmnJalwjw	0.12163892445582584	0.030612244897959183	3.17479674796748	328.0	84	1.0	0.055077647949484665	1.0	0.89109164
4063	4063	pDs1J91z-2A	0.2386058981233244	0.007434944237918215	4.62396694214876	301.0	12	1.0	0.036135960234944614	1.0	0.82117236
4065	4065	HGIw1G7Kpgk	0.002548694163260754	0.054744525547445265	600.1220472440945	762.0	41	1.0	0.01746248131478646	1.0	0.6875423
4067	4067	BPoo4VbPkFU	0.01471481606479919	0.026785714285714284	92.01863354037269	448.0	18	2.0	0.008619812207931326	1.0	0.7653455
4097	4097	i1k0e2Xuk94	0.01078167115902965	0.3103448275862069	7.0532319391634966	118.0	22	1.0	0.01948434493923331	1.0	0.4467905
4100	4100	laIZJbFBlqE	0.16083916083916086	0.0	0.3907103825136612	166.0	0	1.0	0.020586012040314152	1.0	0.49936444
4115	4115	p5PqFGJq5-Y	0.04063388866314506	0.029126213592233014	7.39039039039039	300.0	24	1.0	0.07801481299391752	1.0	0.6493561999999999
4121	4121	WLcgcnqtL3M	0.00904509567228374	0.04727354809583696	8353.99232736573	1343.0	1117	1.0	0.001389529583666177	1.0	0.81076807
4140	4140	dNxdxI5QjLs	0.07782515991471216	0.013513513513513514	2.2548076923076925	3073.0	213	1.0	0.16896588155748335	1.0	0.8767958
4158	4158	-ZHa4mdKESA	0.04139715394566624	0.05882352941176471	3.168032786885246	217.0	60	1.0	0.0235182696066477	1.0	0.58959275
4207	4207	yfXBWloJgJQ	0.13675213675213674	0.05882352941176471	0.5693430656934306	191.0	28	1.0	0.09599146734740413	1.0	0.61139905
4323	4323	0gNNL8_1J_Y	0.002487301201427895	0.5733099209833187	267.8444139821796	211.0	237	2.0	0.00019157941250162567	1.0	0.71809703
4335	4335	1wvN8LoFEzo	0.007678741988498042	0.048511789717819866	37089.62396694215	382.0	5123	2.0	0.0056192384135295	1.0	0.39424098
4358	4358	N0lS7joE6Vc	0.27570399476096924	0.0	6.6103896103896105	335.0	80	3.0	0.004386855471043111	1.0	0.7653107
4367	4367	kAgNSngpbYA	0.02926383173296753	0.09859154929577464	4.173664122137405	109.0	32	2.0	0.03528622057621378	1.0	0.6434289000000001
4379	4379	1bwDQnd__Yk	0.07674236491777604	0.010101010101010102	3.2329113924050628	96.0	112	1.0	0.05496008606900557	1.0	0.8800456
4382	4382	Kb11JM-UwXo	0.10869565217391304	0.0	1.3782771535580525	76.0	17	2.0	0.03078036306147752	1.0	0.7713869999999999
4406	4406	awoAcu_fQ-s	0.052291801162040026	0.047058823529411764	2.6569468267581478	38.0	60	1.0	0.02637620124957021	1.0	0.7029443
4415	4415	Skqwp_nZ5xQ	0.08823529411764706	0.07692307692307693	1.7	198.0	30	1.0	0.045663384220697725	1.0	0.8482265999999999
4422	4422	M49HK2g1EVA	0.015947929362342142	0.0330188679245283	181.90094339622644	79.0	31	1.0	0.09890735540629042	1.0	0.68436337
4423	4423	tUPPi7lGkoM	0.009006723328681973	0.06986899563318777	65.14876033057851	267.0	71	2.0	0.010962051999521615	1.0	0.6730229
4440	4440	Xe1KyLcP-4g	0.03047619047619048	0.08571428571428573	3.30188679245283	231.0	22	1.0	0.03216043150123733	1.0	0.6481745
4462	4462	Flcb4v7uezI	0.0306030603060306	0.028571428571428567	2.805555555555556	973.0	23	1.0	0.07456666713494484	1.0	0.7370133000000001
4471	4471	pxY7O4iP3oA	0.07804232804232804	0.0	1.7065462753950338	131.0	97	1.0	0.07597326153579614	1.0	0.673607
4473	4473	Vr8QcJSX_Q8	0.10722702278083268	0.05536332179930796	11.572727272727272	190.0	33	2.0	0.01187063202768645	1.0	0.8471259
4477	4477	Q6L04Ocv84I	0.0191852497819858	0.07228915662650602	25.977346278317157	618.0	49	1.0	0.07963524579999302	1.0	0.45483488
4496	4496	zUPeV5OO0iA	0.010157228596239116	0.07843820812271222	1304.5513784461152	603.0	274	2.0	0.0008210739582503493	1.0	0.40256417
4516	4516	e0H3ItHScEM	0.0449438202247191	0.04	7.248868778280543	131.0	39	1.0	0.05186628499652634	1.0	0.75379384
4532	4532	_R_dS8V6opc	0.10340632603406326	0.02298850574712644	2.935714285714285	366.0	62	1.0	0.03352555421939842	1.0	0.85295975
4580	4580	DrvASKiPMMc	0.2824427480916031	0.02631578947368421	0.6238095238095238	102.0	52	1.0	0.0058153500638015035	1.0	0.7126113000000001
4596	4596	tV79fEps3j8	0.0610079575596817	0.04166666666666666	2.667452830188679	311.0	23	1.0	0.015326538720454957	1.0	0.7277236999999999
4628	4628	bs9rk1Ot944	0.09941520467836257	0.02298850574712644	1.0809102402022757	85.0	122	7.0	0.0030238297220353924	1.0	0.54117936
4630	4630	IwAw_IVtgNI	0.07598978288633461	0.04032258064516129	6.6075949367088604	111.0	44	1.0	0.032370998595576635	1.0	0.75920415
4704	4704	Q8d1MgdqF-s	0.4	0.0	0.38666666666666666	319.0	83	1.0	0.006502224090057606	1.0	0.6045835
4717	4717	BRQoJ08SWBQ	0.1157556270096463	0.0	1.6765498652291104	193.0	34	1.0	0.046203040061812514	1.0	0.62436485
4724	4724	KRzEfP3ZiQY	0.06963847069638471	0.02438509447904571	335.1363636363636	647.0	569	1.0	0.013224089746908179	1.0	0.84257585
4732	4732	grY8Xujk3Sg	0.08943089430894309	0.12	0.6196473551637279	101.0	11	2.0	0.01237424085604279	1.0	0.8420563
4744	4744	DglVwEYZ1_U	0.29562982005141386	0.0	0.928400954653938	224.0	113	3.0	0.005616013154215742	1.0	0.6793328000000001
4773	4773	TlaFwAeGp5Y	0.013986013986013986	0.09090909090909093	7.771739130434782	1026.0	14	3.0	0.004937167795886328	1.0	0.75595087
4787	4787	5c_40OXc0FM	0.013196480938416423	0.07017543859649122	82.52511415525116	837.0	45	1.0	0.01731537756992929	1.0	0.66454375
4816	4816	rg69XKuYD4g	0.029256594724220625	0.0	5.291878172588833	320.0	22	2.0	0.014844924337876491	1.0	0.84743863
4831	4831	eMY4l6CtHi4	0.05381375760411792	0.03361344537815126	5.451530612244898	149.0	30	1.0	0.08836353147990246	1.0	0.79593784
4849	4849	0eW5SIFRBrM	0.05309447761884924	0.0034752389226759338	70.59803921568627	150.0	67	1.0	0.011209183743044618	1.0	0.6535456000000001
4892	4892	KqwGF2xylAg	0.013885879639660459	0.09393653785736726	457.4735682819383	618.0	279	1.0	0.023397599540768668	1.0	0.532706
4894	4894	mr-byxn3MZo	0.010021120466060723	0.048877474118440366	34804.67272727273	240.0	9243	1.0	0.004189347450512589	1.0	0.79253703
4896	4896	Cw3cZiyeJOA	0.02250615402649162	0.04	23.056756756756755	235.0	23	1.0	0.004439341808123071	1.0	0.56341505
4901	4901	N3ZofE7tpFQ	0.003575428620659947	0.2719298245614035	18.586068855084072	174.0	50	1.0	0.004826159623583958	1.0	0.5222361
4902	4902	urU06fQA6aw	0.1005586592178771	0.05263157894736842	0.521865889212828	125.0	31	1.0	0.10411541644225247	1.0	0.71906376
4908	4908	jj2eYvTuJm8	0.11702127659574467	0.0	0.2332506203473945	10.0	15	3.0	0.025988266465124803	1.0	0.78478205
4910	4910	jkwQA6i0WlY	0.043209876543209874	0.0	0.6090225563909775	484.0	9	2.0	0.020829492471442144	1.0	0.7719663
4940	4940	UFAGdt5vrzQ	0.024928092042186004	0.008092485549132947	99.76521739130436	165.0	64	1.0	0.06996550144860576	1.0	0.70842487
4964	4964	77J1k2TnsXI	0.010448410970831521	0.0	7.839590443686006	252.0	13	5.0	0.003258894969634692	1.0	0.65425307
4966	4966	uiM2yNNVscw	0.009346222568378613	0.3390928725701944	260.8804780876494	541.0	535	1.0	0.0409519877499105	1.0	0.50907075
4968	4968	sy1-rJnrK6g	0.2591240875912409	0.013888888888888888	0.7172774869109948	31.0	94	1.0	0.005467555215056839	1.0	0.6653574999999999
4984	4984	vlkgYfs8WRc	0.021971123666038917	0.06666666666666668	9.0	159.0	16	1.0	0.2794034775979236	1.0	0.8598009
5012	5012	L0_3wfuZyyk	0.023366436926362186	0.01014786894752102	345.40661938534276	200.0	443	1.0	0.10723348810042227	1.0	0.62897253
5071	5071	bfQ3WZ5QUhU	0.1354784081287045	0.03614457831325301	3.7255520504731856	595.0	55	3.0	0.010987953290437513	1.0	0.750632
5101	5101	Cvb76hBX_Oc	0.16443319802510364	0.005276084219880038	40366.07941176471	269.0	240060	1.0	0.016819233342917142	1.0	0.56371945
5114	5114	s5GhsAcclhQ	0.24892703862660945	0.0	1.0401785714285714	5127.0	98	1.0	0.008361461374323845	1.0	0.694769
5131	5131	3Q5u2fHgpKw	0.01781472684085511	0.4	2.4619883040935666	292.0	29	1.0	0.15515627480451222	1.0	0.7440087
5168	5168	bFiaSOG3cpY	0.2669172932330827	0.013888888888888888	1.2258064516129032	568.0	48	1.0	0.03046932853214172	1.0	0.75693613
5290	5290	E2HmWAkyIuE	0.013079578192096538	0.15272887323943662	368.8621553884712	631.0	134	2.0	0.053475859248812124	1.0	0.81963974
5322	5322	VTaRU5WZjoM	0.010101010101010102	0.0	8.330097087378643	309.0	18	1.0	0.017034652841718494	1.0	0.7453864
5327	5327	nHG1ynXBd54	0.0440771349862259	0.0	2.2830188679245285	5494.0	44	1.0	0.004106876373139059	1.0	0.67531425
5338	5338	wP5la-BjiCQ	0.02465464313123561	0.007722007722007722	101.53246753246755	131.0	161	1.0	0.010664830183995349	1.0	0.73038024
5359	5359	1ABOOevhoCI	0.01536169816590634	0.0782122905027933	40.078358208955216	346.0	23	1.0	0.0367330852390189	1.0	0.5753062
5379	5379	Fuj-Z9X_DH0	0.009750812567713976	0.14285714285714285	12.389261744966445	749.0	27	2.0	0.008398384572527355	1.0	0.6805732
5382	5382	VVGk2b8B5VA	0.047460449625312234	0.246031746031746	10.609540636042404	391.0	258	4.0	0.0008699024809889655	1.0	0.7756046999999999
5434	5434	0ZLrLybdaEU	0.17138523761375127	0.018813314037626632	20.235294117647054	261.0	296	3.0	0.002747028939370404	1.0	0.8454493000000001
5454	5454	eNuKICcDVgg	0.04570383912248629	0.07407407407407407	1.996350364963504	229.0	10	2.0	0.010015918730103988	1.0	0.8113764
5463	5463	sB7rCzaiW2Q	0.002495921401954115	0.27212078651685395	2509.229607250755	379.0	704	2.0	0.0015150283247768244	1.0	0.72169775
5488	5488	iHyKmLimkBA	0.2752808988764045	0.0	0.5993265993265994	3393.0	49	2.0	0.01776631541544326	1.0	0.7752583000000001
5504	5504	6N4dovxsyy8	0.1116427432216906	0.0728476821192053	5.428571428571429	192.0	114	1.0	0.007273355759865331	1.0	0.61313355
5518	5518	fksD61HQOE8	0.09363008442056793	0.02529960053262317	21.07277628032345	317.0	80	3.0	0.007916221847356903	1.0	0.8182155
5529	5529	jlATrAPiV-I	0.0068470818389305505	0.10638297872340426	16.944751381215468	290.0	20	1.0	0.009709331896133155	1.0	0.78763855
5536	5536	pnuMVb30wyU	0.0873015873015873	0.03296703296703297	3.0920245398773005	232.0	25	4.0	0.011586780001994904	1.0	0.76841074
5538	5538	E2Q8xtU1GZM	0.02895622895622896	0.06521739130434782	3.918205804749341	115.0	31	1.0	0.009613602121586752	1.0	0.60895026
5572	5572	u87p1-DaEBo	0.005231037489102005	0.0	47.59336099585062	42.0	116	1.0	0.010627735635442184	1.0	0.6136701
5577	5577	TQFqrYs9MA0	0.011000634651999151	0.07142857142857142	43.234756097560975	404.0	111	1.0	0.012595519159248293	1.0	0.6919647
5657	5657	5wTbM-C3-gs	0.2327790973871734	0.06666666666666668	1.0878552971576227	219.0	31	2.0	0.013092462000928009	1.0	0.7228939999999999
5676	5676	WNktFtr6dX0	0.012895069532237673	0.009708737864077669	37.48815165876777	278.0	16	1.0	0.1830942962751496	1.0	0.7928493000000001
5678	5678	eUITw4CUzM4	0.06701570680628273	0.04477611940298507	2.5331564986737405	227.0	20	1.0	0.03839694586018929	1.0	0.72738826
5702	5702	7b0jLm41Kvs	0.11069241639189824	0.048582995951417005	7.892193308550186	261.0	217	1.0	0.05503190486215041	1.0	0.6356204000000001
5737	5737	3NJm3etqEXY	0.14381270903010032	0.022727272727272728	0.7910052910052909	481.0	50	1.0	0.2730201164140217	1.0	0.6516178
5744	5744	VF7GakvXecQ	0.01571527617286804	0.29896907216494845	13.192073170731707	403.0	34	2.0	0.004523299386566268	1.0	0.6484232
5755	5755	1qX5BEbyNNI	0.3793103448275862	0.0	0.8285714285714286	227.0	117	1.0	0.04461136561144203	1.0	0.6531941
5777	5777	IXZ7vaK4Uuk	0.3	0.0	0.10948905109489053	372.0	49	1.0	0.008058886723769108	1.0	0.6399341
5784	5784	mlSzSIaE-s8	0.0033430537565938482	0.09765625	357.0981912144702	388.0	15	1.0	0.00481746894223285	1.0	0.76060164
5808	5808	WJflrWPuUm0	0.0020206641503679136	0.1915254237288136	331.54634831460675	250.0	80	3.0	0.000892584005993176	1.0	0.6590414000000001
5809	5809	cslcOJ_o6E0	0.18181818181818185	0.0	0.3905325443786982	23419.0	25	1.0	0.02213726165354948	1.0	0.65979815
5818	5818	RtzDxOYtD6o	0.02569593147751606	0.0	1.7296296296296296	239.0	106	1.0	0.09616699708572958	1.0	0.6915873
5820	5820	VXp1Fn8hnwQ	0.02055921052631579	0.0	5.380530973451329	178.0	15	2.0	0.009091830022641351	1.0	0.7321569
5834	5834	At-L_fzJzOc	0.014836467927858362	0.012844036697247707	18.067762830094672	318.0	103	7.0	0.0046056244040067725	1.0	0.6675959
5836	5836	p27dr9v6Z-M	0.033544638140517696	0.015503875968992246	10.97391304347826	59.0	14	1.0	0.009895926057525609	1.0	0.8315697
5866	5866	kVRQ4VT-so8	0.017054755378192774	0.01962694877505568	2004.6796116504852	9.0	1807	2.0	0.0010156777374460474	1.0	0.45794120000000005
5869	5869	IsyxJjcB-_E	0.054699537750385205	0.040540540540540536	11.693693693693696	225.0	124	1.0	0.055822954089668336	1.0	0.7927221999999999
5966	5966	JkXxTcUVgqY	0.005979760809567618	0.07142857142857142	5.328431372549018	220.0	69	1.0	0.01839941144844877	1.0	0.69176024
6007	6007	6uLi6VVx6IY	0.1954674220963173	0.0	0.8609756097560975	578.0	233	1.0	0.01679022127697066	1.0	0.6619232
6032	6032	HMC8xuLx4B8	0.1502741412106971	0.0296242774566474	26.13157894736842	338.0	350	5.0	0.0009156016828303944	1.0	0.7845328
6041	6041	8Qaf8AFhsVk	0.02162516382699869	0.029411764705882356	4.875399361022363	617.0	25	3.0	0.02732766305776144	1.0	0.6183221999999999
6070	6070	BPT-s6s06UI	0.05496308449548809	0.3232323232323233	5.165254237288137	665.0	127	1.0	0.04140137212534385	1.0	0.46171257
6074	6074	9xoPHWyyLVY	0.19672131147540986	0.020408163265306117	0.8413793103448276	1071.0	55	1.0	0.0554037783135524	1.0	0.7947661
6078	6078	BZoFBq0Mgfs	0.06874427131072411	0.0425531914893617	10.164596273291924	385.0	97	1.0	0.014411066098292081	1.0	0.76635814
6100	6100	eR4BX4xKHgA	0.003566842630903125	0.07407407407407407	3.3139479905437352	571.0	24	1.0	0.02265144148647654	1.0	0.79926205
6104	6104	aoReTed6vN0	0.026761377715371272	0.04142011834319527	39.82565789473684	956.0	122	1.0	0.012455513813253044	1.0	0.6541359999999999
6114	6114	wFFvaKaPtyM	0.022179363548698167	0.061224489795918366	5.713498622589532	155.0	36	1.0	0.14350383891586374	1.0	0.56336796
6117	6117	u0HE2M-lZ8g	0.08075637275386544	0.02027883396704689	40.218487394957975	280.0	186	2.0	0.011542567433040395	1.0	0.8049878
6148	6148	yjwX0KKlYUY	0.003515790749833303	0.304	121.00488997555011	1201.0	18	3.0	0.032613655017706286	1.0	0.66617703
6163	6163	5AMxgorRIHU	0.14203730272596846	0.0	2.8104838709677415	104.0	73	2.0	0.004596592835937535	1.0	0.67191195
6171	6171	6mK-QnJclk8	0.02249134948096886	0.021505376344086027	12.041666666666664	274.0	12	1.0	0.10524351264793484	1.0	0.8754165
6173	6173	mqlSjINM-CE	0.05909694555112883	0.04301075268817205	5.770114942528736	482.0	43	1.0	0.008113389096963766	1.0	0.6086555
6196	6196	W0XfTOQba6w	0.22922636103151864	0.0	1.0974842767295598	1863.0	62	1.0	0.02241021318595929	1.0	0.8207151
6219	6219	Vh8A5GY62ng	0.022110552763819097	0.1851851851851852	2.4689826302729534	534.0	13	1.0	0.2503496945152882	1.0	0.6628241
6236	6236	quWmrsqoW1Y	0.07248764415156507	0.0	1.5328282828282829	32.0	54	1.0	0.2064045569261863	1.0	0.7035035
6250	6250	IPE3EA359m8	0.028130304744968068	0.01971830985915493	56.747706422018354	238.0	76	2.0	0.0132561026927393	1.0	0.8042332
6273	6273	pJX0qVbuILQ	0.004695503699487763	0.35294117647058826	16.497652582159624	555.0	14	10.0	0.002787951101957033	1.0	0.79355323
6312	6312	vlhxJ85NfaQ	0.03701015965166909	0.019230769230769232	5.7899159663865545	98.0	28	1.0	0.03403504407859633	1.0	0.68258077
6322	6322	NSmXtUpB4Tw	0.013077574783307629	0.12753623188405794	104.62045454545456	108.0	51	1.0	0.01586147820384541	1.0	0.59290594
6323	6323	fRFuuer58JE	0.027649769585253458	0.0	5.391304347826088	178.0	33	1.0	0.13356760798405634	1.0	0.7758946
6344	6344	9HHqefOp4DQ	0.054195804195804186	0.2954545454545455	2.014084507042253	201.0	39	1.0	0.02191681266318686	1.0	0.44945609999999997
6383	6383	kfAwWbceZzc	0.030377549544336763	0.0	22.22829581993569	398.0	270	1.0	0.006294329944160106	1.0	0.9103905999999999
6405	6405	eSZNi3SFGLE	0.01885703290359823	0.0	17.381270903010034	291.0	29	1.0	0.010503180950032436	1.0	0.82739776
6416	6416	BPtbO3JzHn0	0.004482848232848233	0.1038961038961039	20.856368563685642	200.0	70	1.0	0.017342646794063613	1.0	0.75579846
6433	6433	mrKHYdVU0UY	0.012476195126715172	0.0	156.32824427480915	226.0	63	1.0	0.008602891991000795	1.0	0.780929
6442	6442	tPmn0uqbGV0	0.04010025062656642	0.0	2.0357142857142856	983.0	46	1.0	0.029806501103756818	1.0	0.8086171999999999
6444	6444	jhXHoKDmQgQ	0.04235463029432879	0.18055555555555555	3.7047872340425534	249.0	65	1.0	0.022849760333300627	1.0	0.54955554
6486	6486	4iRI4n7Ledc	0.004448174569869912	0.13114754098360654	11.251180358829084	784.0	16	3.0	0.011089739093734159	1.0	0.79789627
6489	6489	c98PMDVgVkc	0.014880454773449256	0.0	16.8954802259887	288.0	24	1.0	0.014640168728948197	1.0	0.64752424
6492	6492	Bjda2DL6NRk	0.030893595688682787	0.05374280230326296	63.07509881422925	226.0	127	2.0	0.0019722460326643773	1.0	0.6563039
6501	6501	BefgPfsdFpA	0.10480349344978164	0.0	0.6542857142857142	288.0	33	1.0	0.03543599557479928	1.0	0.8172214
6513	6513	-j5mvqsZq3w	0.16437341236240474	0.010197578075207138	24.16368286445013	239.0	337	2.0	0.0008984402542947119	1.0	0.7207253
6533	6533	tJUOIzm7l8s	0.024578337230708	0.07663551401869159	88.93362831858406	191.0	31	1.0	0.038209803868438655	1.0	0.62762666
6560	6560	yFHH-mQmuB0	0.07078039927404718	0.0	1.2030567685589522	5494.0	20	1.0	0.003475318199129869	1.0	0.7805138
6565	6565	KP0VNRPsYgc	0.060070671378091876	0.0	1.5854341736694677	163.0	61	1.0	0.04342920401451277	1.0	0.6655116999999999
6622	6622	Y7sD970jyPE	0.043871303032978114	0.011747278644372123	8434.065546218488	263.0	15828	1.0	0.004254583820264119	1.0	0.7600675
6657	6657	c5XjstPqCoI	0.008137865007180469	0.05555555555555555	18.90497737556561	684.0	38	1.0	0.05752861746958912	1.0	0.62475735
6666	6666	gOuLTZEh9_g	0.003388063591347407	0.09722222222222222	59.21296296296296	5017.0	11	2.0	0.01235884322503868	1.0	0.81329685
6673	6673	RiMrnmay_pY	0.18414918414918416	0.0	1.583025830258303	441.0	20	2.0	0.002583260459593778	1.0	0.58185744
6689	6689	mn2nkYUvecQ	0.07432432432432433	0.043478260869565216	0.7201946472019465	132.0	25	1.0	0.026804420331771814	1.0	0.8769216999999999
6710	6710	-SguTeXCxXo	0.003544066294887163	0.20930232558139536	170.1729490022173	371.0	133	1.0	0.0015767182986240946	1.0	0.85923743
6712	6712	nIZTMVIyWHg	0.16703786191536749	0.025974025974025976	2.088372093023256	236.0	59	2.0	0.009373320656555814	1.0	0.71264327
6728	6728	9o5apg-qaRw	0.016373907670579932	0.0026881720430107533	62.591160220994475	125.0	503	2.0	0.004912842048419476	1.0	0.5653073000000001
6737	6737	OrYJM58Wxt0	0.013033592724245044	0.06864988558352403	94.91489361702128	687.0	212	1.0	0.0012281731138786198	1.0	0.69895524
6739	6739	ZiPirGDhW90	0.11511423550087875	0.015037593984962403	1.614184397163121	128.0	30	1.0	0.03008198234877115	1.0	0.7379781
6775	6775	gPtsTv-VzMg	0.11072261072261072	0.0034965034965034965	6.128571428571429	181.0	228	1.0	0.009960288509317029	1.0	0.8653571
6778	6778	0Nbp8EEkKDk	0.029991697799916974	0.017006802721088437	3.3551532033426184	276.0	193	6.0	0.06792075976042984	1.0	0.7846761999999999
6781	6781	jOZPgWKrYIs	0.045026178010471214	0.06521739130434782	2.588075880758808	123.0	22	2.0	0.026893334876892924	1.0	0.8048354
6796	6796	Jg5pQ4hTgpA	0.01505916098960201	0.059701492537313425	29.67021276595745	661.0	100	3.0	0.002284329532844994	1.0	0.60074395
6820	6820	mS9r8U2xO1o	0.037428023032629563	0.0625	11.8140589569161	332.0	24	1.0	0.003962638502106024	1.0	0.7649748000000001
6824	6824	iyKHyPEdCoc	0.08681135225375626	0.054545454545454536	5.950331125827813	364.0	76	1.0	0.008470912728185091	1.0	0.647362
6894	6894	Ff6ABdbR0Hw	0.1794871794871795	0.0	0.9176470588235294	122.0	62	1.0	0.026484963366250985	1.0	0.77518225
